gaussian, graph, segmentation, output
829, 2470, 8754, 2288
970, 2529, 8786, 2285
823, 2518, 8784, 2297
996, 2461, 8919, 2568
849, 2459, 8999, 2244
977, 2507, 8947, 2529
827, 2493, 8883, 2268
980, 2500, 8863, 2473
860, 2424, 8849, 2286
981, 2445, 8871, 2544
825, 2503, 8847, 2252
971, 2471, 8828, 2531
843, 2467, 8763, 2276
1003, 2460, 8905, 2466
826, 2448, 8829, 2312
970, 2453, 8875, 2494
849, 2457, 8824, 2280
991, 2443, 8808, 2501
853, 2442, 8887, 2282
977, 2465, 8871, 2520
