gaussian, graph, segmentation, output
576, 1486, 7678, 1731
568, 1362, 7633, 1748
585, 1362, 7654, 1760
578, 1278, 7621, 1763
587, 1385, 7682, 1728
577, 1274, 7642, 1715
577, 1411, 7660, 1742
595, 1395, 7604, 1748
577, 1405, 7617, 1753
615, 1367, 7630, 1776
591, 1379, 7639, 1783
588, 1422, 7682, 1773
676, 1452, 7597, 1746
598, 1399, 7719, 1738
607, 1432, 7670, 1761
581, 1418, 7753, 1776
608, 1377, 7696, 1763
586, 1365, 7798, 1781
574, 1414, 7615, 1766
595, 1414, 7782, 1765
