gaussian, graph, segmentation, output
906, 3294, 7951, 1377
857, 3279, 7933, 1373
911, 3236, 7962, 1398
853, 3245, 7961, 1334
845, 3309, 7969, 1361
905, 3251, 7965, 1398
883, 3244, 7957, 1339
891, 3334, 7966, 1334
929, 3238, 7938, 1380
888, 3251, 7957, 1340
904, 3325, 7970, 1407
862, 3240, 7950, 1405
863, 3266, 7962, 1324
859, 3257, 7954, 1299
848, 3269, 7962, 1290
881, 3249, 7959, 1296
885, 3244, 7965, 1298
868, 3260, 7961, 1313
852, 3248, 7935, 1330
845, 3254, 7950, 1321
