gaussian, graph, segmentation, output
480, 955, 2051, 78
499, 946, 2100, 79
489, 951, 2088, 79
490, 960, 2045, 79
514, 947, 2051, 79
505, 943, 2070, 93
496, 989, 2038, 78
503, 943, 2102, 78
516, 973, 2095, 80
498, 942, 2088, 78
490, 939, 2055, 79
485, 950, 2037, 78
496, 937, 2092, 78
501, 952, 2041, 79
509, 960, 2100, 79
495, 969, 2098, 79
522, 953, 2111, 92
506, 952, 2050, 79
487, 946, 2092, 79
488, 947, 2089, 79
