gaussian, graph, segmentation, output
309, 333, 821, 56
314, 319, 795, 59
306, 342, 804, 56
309, 318, 800, 55
312, 334, 805, 55
315, 320, 807, 56
302, 329, 800, 56
305, 339, 800, 55
304, 320, 803, 57
304, 318, 806, 56
322, 319, 796, 55
313, 318, 799, 55
312, 339, 803, 57
306, 332, 798, 56
304, 350, 807, 56
305, 323, 801, 56
302, 315, 792, 55
306, 315, 801, 55
320, 319, 800, 55
333, 322, 797, 55
