gaussian, graph, segmentation, output
232, 2205, 17488, 2393
394, 2297, 17155, 2572
239, 2305, 17247, 2435
394, 2275, 17186, 2579
237, 2181, 17585, 2376
397, 2192, 17199, 2548
234, 2225, 16948, 2382
390, 2136, 17228, 2576
237, 2205, 17416, 2383
391, 2284, 17006, 2550
236, 2302, 17065, 2386
391, 2181, 17064, 2572
233, 2516, 17099, 2378
390, 2257, 17083, 2533
234, 2265, 17072, 2372
394, 2199, 17435, 2587
236, 2355, 16992, 2389
390, 2132, 16988, 2592
234, 2200, 17143, 2390
394, 2267, 17443, 2594
