gaussian, graph, segmentation, output
621, 3513, 23175, 3559
592, 3548, 23305, 3444
616, 3586, 23063, 3574
654, 3701, 23329, 3478
654, 3605, 22913, 3530
588, 3516, 23188, 3433
654, 3671, 23327, 3530
638, 3558, 23120, 3408
647, 3686, 23301, 3505
636, 3581, 23084, 3398
598, 3666, 23253, 3606
632, 3565, 23195, 3332
646, 3607, 23028, 3591
582, 3602, 22807, 3318
648, 3957, 23228, 3537
635, 3546, 22670, 3412
647, 3995, 23303, 3610
581, 3655, 22970, 3400
655, 3563, 23669, 3662
591, 3594, 22981, 3353
