gaussian, graph, segmentation, output
357, 1636, 12350, 1994
199, 1616, 12465, 1885
411, 1591, 12498, 2000
199, 1641, 12531, 1852
407, 1903, 12529, 2021
196, 1817, 12596, 1849
359, 1641, 12357, 1962
198, 1704, 12911, 1880
357, 1690, 13075, 1970
201, 1571, 12891, 1844
356, 1706, 12905, 2040
198, 1953, 12913, 1853
374, 1636, 12981, 2071
200, 1610, 13143, 1875
362, 1872, 13161, 2061
198, 1751, 13014, 1821
358, 1636, 13075, 2052
201, 1672, 12999, 1863
358, 1633, 13148, 2043
252, 1688, 13185, 1864
