gaussian, graph, segmentation, output
896, 5486, 38318, 5159
914, 5646, 38364, 5319
863, 5605, 38534, 5112
917, 5554, 38418, 5260
912, 5666, 38400, 5161
913, 5493, 38164, 5183
916, 5673, 38142, 5274
912, 5927, 38377, 5334
870, 5663, 38363, 5121
911, 5577, 38427, 5293
910, 5494, 38618, 5269
913, 5541, 38459, 5231
910, 5495, 38393, 5196
842, 5702, 38550, 5340
907, 5592, 40715, 5770
907, 5575, 37882, 5387
941, 5866, 37959, 5027
852, 5843, 37829, 5125
956, 5531, 38434, 5172
927, 5598, 38553, 5174
