output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/cuda-mst-naive-new-fixed-K040-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,161,5,0.960428,0.0790345
dumps/cuda-mst-naive-new-fixed-K040-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,161,7,0.959262,0.0813661
dumps/cuda-mst-naive-new-fixed-K040-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,161,8,0.938524,0.119973
dumps/cuda-mst-naive-new-fixed-K040-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,161,13,0.950201,0.098976
dumps/cuda-mst-naive-new-fixed-K040-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,161,19,0.941963,0.11465
dumps/cuda-mst-naive-new-fixed-K040-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,231,11,0.797113,0.399479
dumps/cuda-mst-naive-new-fixed-K040-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,231,61,0.692275,0.579504
dumps/cuda-mst-naive-new-fixed-K040-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,231,4,0.811582,0.373845
dumps/cuda-mst-naive-new-fixed-K040-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,231,5,0.808026,0.380665
dumps/cuda-mst-naive-new-fixed-K040-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,231,21,0.749704,0.478974
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,187,18,0.798803,0.395801
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,187,5,0.862048,0.272537
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,187,13,0.793635,0.403087
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,187,16,0.785915,0.422607
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,187,30,0.768058,0.448222
dumps/cuda-mst-naive-new-fixed-K040-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,187,16,0.769004,0.45376
dumps/cuda-mst-naive-new-fixed-K040-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,106,7,0.908932,0.181851
dumps/cuda-mst-naive-new-fixed-K040-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,106,35,0.729607,0.538708
dumps/cuda-mst-naive-new-fixed-K040-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,106,4,0.866542,0.266915
dumps/cuda-mst-naive-new-fixed-K040-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,106,27,0.793389,0.412944
dumps/cuda-mst-naive-new-fixed-K040-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,106,12,0.880694,0.238334
dumps/cuda-mst-naive-new-fixed-K040-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,241,67,0.770461,0.44093
dumps/cuda-mst-naive-new-fixed-K040-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,241,45,0.761472,0.454181
dumps/cuda-mst-naive-new-fixed-K040-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,241,22,0.786135,0.409881
dumps/cuda-mst-naive-new-fixed-K040-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,241,2,0.927779,0.144442
dumps/cuda-mst-naive-new-fixed-K040-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,241,24,0.75688,0.455502
dumps/cuda-mst-naive-new-fixed-K040-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,94,7,0.917248,0.165226
dumps/cuda-mst-naive-new-fixed-K040-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,94,8,0.817883,0.363948
dumps/cuda-mst-naive-new-fixed-K040-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,94,4,0.913984,0.171663
dumps/cuda-mst-naive-new-fixed-K040-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,94,6,0.815649,0.3681
dumps/cuda-mst-naive-new-fixed-K040-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,94,6,0.810578,0.378566
dumps/cuda-mst-naive-new-fixed-K040-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,148,20,0.931989,0.13575
dumps/cuda-mst-naive-new-fixed-K040-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,148,11,0.948692,0.101042
dumps/cuda-mst-naive-new-fixed-K040-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,148,6,0.946969,0.105984
dumps/cuda-mst-naive-new-fixed-K040-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,148,16,0.93978,0.120362
dumps/cuda-mst-naive-new-fixed-K040-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,148,18,0.924754,0.150174
dumps/cuda-mst-naive-new-fixed-K040-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,214,9,0.857222,0.281132
dumps/cuda-mst-naive-new-fixed-K040-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_1.png,214,15,0.855739,0.282414
dumps/cuda-mst-naive-new-fixed-K040-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_2.png,214,12,0.830837,0.331442
dumps/cuda-mst-naive-new-fixed-K040-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_3.png,214,12,0.849658,0.296753
dumps/cuda-mst-naive-new-fixed-K040-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_4.png,214,8,0.887157,0.222473
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_0.png,218,9,0.850875,0.297304
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_1.png,218,23,0.844949,0.307744
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_2.png,218,12,0.846607,0.30597
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_3.png,218,51,0.734231,0.49591
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_4.png,218,18,0.82675,0.342414
dumps/cuda-mst-naive-new-fixed-K040-E1/101084_OUT.png,dataset/BSDS500/ground_truth/101084_5.png,218,17,0.812857,0.370781
dumps/cuda-mst-naive-new-fixed-K040-E1/101085_OUT.png,dataset/BSDS500/ground_truth/101085_0.png,229,26,0.759937,0.466415
dumps/cuda-mst-naive-new-fixed-K040-E1/101085_OUT.png,dataset/BSDS500/ground_truth/101085_1.png,229,61,0.742068,0.496065
dumps/cuda-mst-naive-new-fixed-K040-E1/101085_OUT.png,dataset/BSDS500/ground_truth/101085_2.png,229,41,0.743648,0.494692
dumps/cuda-mst-naive-new-fixed-K040-E1/101085_OUT.png,dataset/BSDS500/ground_truth/101085_3.png,229,21,0.761362,0.470295
dumps/cuda-mst-naive-new-fixed-K040-E1/101085_OUT.png,dataset/BSDS500/ground_truth/101085_4.png,229,42,0.750876,0.482154
dumps/cuda-mst-naive-new-fixed-K040-E1/101087_OUT.png,dataset/BSDS500/ground_truth/101087_0.png,163,29,0.894275,0.211093
dumps/cuda-mst-naive-new-fixed-K040-E1/101087_OUT.png,dataset/BSDS500/ground_truth/101087_1.png,163,43,0.866717,0.265873
dumps/cuda-mst-naive-new-fixed-K040-E1/101087_OUT.png,dataset/BSDS500/ground_truth/101087_2.png,163,34,0.882624,0.23266
dumps/cuda-mst-naive-new-fixed-K040-E1/101087_OUT.png,dataset/BSDS500/ground_truth/101087_3.png,163,57,0.852669,0.291967
dumps/cuda-mst-naive-new-fixed-K040-E1/101087_OUT.png,dataset/BSDS500/ground_truth/101087_4.png,163,32,0.878608,0.240568
dumps/cuda-mst-naive-new-fixed-K040-E1/102061_OUT.png,dataset/BSDS500/ground_truth/102061_0.png,194,8,0.936192,0.12678
dumps/cuda-mst-naive-new-fixed-K040-E1/102061_OUT.png,dataset/BSDS500/ground_truth/102061_1.png,194,12,0.817877,0.3631
dumps/cuda-mst-naive-new-fixed-K040-E1/102061_OUT.png,dataset/BSDS500/ground_truth/102061_2.png,194,7,0.946425,0.10715
dumps/cuda-mst-naive-new-fixed-K040-E1/102061_OUT.png,dataset/BSDS500/ground_truth/102061_3.png,194,15,0.930337,0.139125
dumps/cuda-mst-naive-new-fixed-K040-E1/102061_OUT.png,dataset/BSDS500/ground_truth/102061_4.png,194,19,0.920486,0.158004
dumps/cuda-mst-naive-new-fixed-K040-E1/102062_OUT.png,dataset/BSDS500/ground_truth/102062_0.png,231,42,0.787093,0.397744
dumps/cuda-mst-naive-new-fixed-K040-E1/102062_OUT.png,dataset/BSDS500/ground_truth/102062_1.png,231,37,0.808142,0.365108
dumps/cuda-mst-naive-new-fixed-K040-E1/102062_OUT.png,dataset/BSDS500/ground_truth/102062_2.png,231,8,0.930486,0.137136
dumps/cuda-mst-naive-new-fixed-K040-E1/102062_OUT.png,dataset/BSDS500/ground_truth/102062_3.png,231,24,0.816452,0.353495
dumps/cuda-mst-naive-new-fixed-K040-E1/102062_OUT.png,dataset/BSDS500/ground_truth/102062_4.png,231,57,0.789269,0.395172
dumps/cuda-mst-naive-new-fixed-K040-E1/103006_OUT.png,dataset/BSDS500/ground_truth/103006_0.png,225,4,0.837812,0.319694
dumps/cuda-mst-naive-new-fixed-K040-E1/103006_OUT.png,dataset/BSDS500/ground_truth/103006_1.png,225,3,0.847663,0.301345
dumps/cuda-mst-naive-new-fixed-K040-E1/103006_OUT.png,dataset/BSDS500/ground_truth/103006_2.png,225,23,0.756653,0.471448
dumps/cuda-mst-naive-new-fixed-K040-E1/103006_OUT.png,dataset/BSDS500/ground_truth/103006_3.png,225,7,0.776025,0.4358
dumps/cuda-mst-naive-new-fixed-K040-E1/103006_OUT.png,dataset/BSDS500/ground_truth/103006_4.png,225,8,0.78743,0.417517
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_0.png,84,12,0.612431,0.615365
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_1.png,84,3,0.929431,0.141139
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_2.png,84,9,0.599549,0.630676
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_3.png,84,7,0.604368,0.633513
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_4.png,84,9,0.932099,0.135802
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_5.png,84,18,0.56918,0.674963
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_6.png,84,8,0.929774,0.140452
dumps/cuda-mst-naive-new-fixed-K040-E1/103029_OUT.png,dataset/BSDS500/ground_truth/103029_7.png,84,10,0.926231,0.147538
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_0.png,141,6,0.91309,0.17382
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_1.png,141,11,0.914651,0.170647
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_2.png,141,10,0.813777,0.372433
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_3.png,141,10,0.900998,0.197402
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_4.png,141,13,0.898576,0.202848
dumps/cuda-mst-naive-new-fixed-K040-E1/103041_OUT.png,dataset/BSDS500/ground_truth/103041_5.png,141,27,0.785876,0.41139
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_0.png,177,4,0.879003,0.241365
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_1.png,177,17,0.791905,0.41367
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_2.png,177,19,0.765345,0.462154
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_3.png,177,13,0.782819,0.433553
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_4.png,177,10,0.860169,0.279227
dumps/cuda-mst-naive-new-fixed-K040-E1/103070_OUT.png,dataset/BSDS500/ground_truth/103070_5.png,177,42,0.737974,0.499122
dumps/cuda-mst-naive-new-fixed-K040-E1/103078_OUT.png,dataset/BSDS500/ground_truth/103078_0.png,190,19,0.87344,0.251171
dumps/cuda-mst-naive-new-fixed-K040-E1/103078_OUT.png,dataset/BSDS500/ground_truth/103078_1.png,190,15,0.892034,0.214837
dumps/cuda-mst-naive-new-fixed-K040-E1/103078_OUT.png,dataset/BSDS500/ground_truth/103078_2.png,190,12,0.889632,0.219526
dumps/cuda-mst-naive-new-fixed-K040-E1/103078_OUT.png,dataset/BSDS500/ground_truth/103078_3.png,190,13,0.876594,0.23994
dumps/cuda-mst-naive-new-fixed-K040-E1/103078_OUT.png,dataset/BSDS500/ground_truth/103078_4.png,190,9,0.889761,0.219688
dumps/cuda-mst-naive-new-fixed-K040-E1/104010_OUT.png,dataset/BSDS500/ground_truth/104010_0.png,200,13,0.853239,0.285497
dumps/cuda-mst-naive-new-fixed-K040-E1/104010_OUT.png,dataset/BSDS500/ground_truth/104010_1.png,200,4,0.890797,0.218334
dumps/cuda-mst-naive-new-fixed-K040-E1/104010_OUT.png,dataset/BSDS500/ground_truth/104010_2.png,200,44,0.859994,0.272071
dumps/cuda-mst-naive-new-fixed-K040-E1/104010_OUT.png,dataset/BSDS500/ground_truth/104010_3.png,200,12,0.885623,0.228088
dumps/cuda-mst-naive-new-fixed-K040-E1/104010_OUT.png,dataset/BSDS500/ground_truth/104010_4.png,200,29,0.761569,0.433702
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_0.png,180,34,0.801543,0.369777
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_1.png,180,34,0.798894,0.391027
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_2.png,180,18,0.907339,0.183555
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_3.png,180,53,0.881374,0.233308
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_4.png,180,34,0.868149,0.256812
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_5.png,180,69,0.822022,0.346928
dumps/cuda-mst-naive-new-fixed-K040-E1/104022_OUT.png,dataset/BSDS500/ground_truth/104022_6.png,180,21,0.898738,0.199655
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_0.png,143,19,0.868939,0.2595
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_1.png,143,18,0.880752,0.236287
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_2.png,143,11,0.873343,0.251546
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_3.png,143,22,0.850584,0.279357
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_4.png,143,10,0.865649,0.253593
dumps/cuda-mst-naive-new-fixed-K040-E1/104055_OUT.png,dataset/BSDS500/ground_truth/104055_5.png,143,14,0.872404,0.252615
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_0.png,100,11,0.966095,0.0678104
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_1.png,100,7,0.968381,0.0631602
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_2.png,100,9,0.967325,0.0653493
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_3.png,100,7,0.96614,0.0676939
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_4.png,100,7,0.966451,0.067098
dumps/cuda-mst-naive-new-fixed-K040-E1/105019_OUT.png,dataset/BSDS500/ground_truth/105019_5.png,100,9,0.965564,0.0687949
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_0.png,218,8,0.859515,0.27777
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_1.png,218,5,0.85912,0.280218
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_2.png,218,15,0.845668,0.302938
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_3.png,218,25,0.829179,0.33038
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_4.png,218,10,0.834716,0.326798
dumps/cuda-mst-naive-new-fixed-K040-E1/105025_OUT.png,dataset/BSDS500/ground_truth/105025_5.png,218,10,0.897222,0.205148
dumps/cuda-mst-naive-new-fixed-K040-E1/105027_OUT.png,dataset/BSDS500/ground_truth/105027_0.png,168,5,0.947986,0.104028
dumps/cuda-mst-naive-new-fixed-K040-E1/105027_OUT.png,dataset/BSDS500/ground_truth/105027_1.png,168,14,0.939644,0.120712
dumps/cuda-mst-naive-new-fixed-K040-E1/105027_OUT.png,dataset/BSDS500/ground_truth/105027_2.png,168,4,0.94978,0.10044
dumps/cuda-mst-naive-new-fixed-K040-E1/105027_OUT.png,dataset/BSDS500/ground_truth/105027_3.png,168,4,0.948083,0.103834
dumps/cuda-mst-naive-new-fixed-K040-E1/105027_OUT.png,dataset/BSDS500/ground_truth/105027_4.png,168,5,0.947209,0.105582
dumps/cuda-mst-naive-new-fixed-K040-E1/105053_OUT.png,dataset/BSDS500/ground_truth/105053_0.png,77,6,0.940901,0.118115
dumps/cuda-mst-naive-new-fixed-K040-E1/105053_OUT.png,dataset/BSDS500/ground_truth/105053_1.png,77,13,0.929845,0.139358
dumps/cuda-mst-naive-new-fixed-K040-E1/105053_OUT.png,dataset/BSDS500/ground_truth/105053_2.png,77,9,0.904346,0.190957
dumps/cuda-mst-naive-new-fixed-K040-E1/105053_OUT.png,dataset/BSDS500/ground_truth/105053_3.png,77,12,0.764315,0.469783
dumps/cuda-mst-naive-new-fixed-K040-E1/105053_OUT.png,dataset/BSDS500/ground_truth/105053_4.png,77,7,0.940616,0.118238
dumps/cuda-mst-naive-new-fixed-K040-E1/106005_OUT.png,dataset/BSDS500/ground_truth/106005_0.png,114,7,0.92594,0.148121
dumps/cuda-mst-naive-new-fixed-K040-E1/106005_OUT.png,dataset/BSDS500/ground_truth/106005_1.png,114,6,0.959987,0.0800254
dumps/cuda-mst-naive-new-fixed-K040-E1/106005_OUT.png,dataset/BSDS500/ground_truth/106005_2.png,114,3,0.958964,0.0820396
dumps/cuda-mst-naive-new-fixed-K040-E1/106005_OUT.png,dataset/BSDS500/ground_truth/106005_3.png,114,7,0.95831,0.0832767
dumps/cuda-mst-naive-new-fixed-K040-E1/106005_OUT.png,dataset/BSDS500/ground_truth/106005_4.png,114,11,0.888505,0.220743
