output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/cuda-mst-naive-new-fixed-K080-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,131,5,0.96897,0.0620268
dumps/cuda-mst-naive-new-fixed-K080-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,131,7,0.967228,0.0654853
dumps/cuda-mst-naive-new-fixed-K080-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,131,8,0.943381,0.109481
dumps/cuda-mst-naive-new-fixed-K080-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,131,13,0.956581,0.0866575
dumps/cuda-mst-naive-new-fixed-K080-E1/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,131,19,0.944657,0.108723
dumps/cuda-mst-naive-new-fixed-K080-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,198,11,0.832896,0.330011
dumps/cuda-mst-naive-new-fixed-K080-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,198,61,0.729794,0.52058
dumps/cuda-mst-naive-new-fixed-K080-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,198,4,0.847281,0.303113
dumps/cuda-mst-naive-new-fixed-K080-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,198,5,0.84278,0.31141
dumps/cuda-mst-naive-new-fixed-K080-E1/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,198,21,0.781057,0.428566
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,150,18,0.826232,0.341177
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,150,5,0.877753,0.243774
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,150,13,0.821206,0.353353
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,150,16,0.808803,0.378676
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,150,30,0.795927,0.393016
dumps/cuda-mst-naive-new-fixed-K080-E1/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,150,16,0.796433,0.400632
dumps/cuda-mst-naive-new-fixed-K080-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,81,7,0.909975,0.179811
dumps/cuda-mst-naive-new-fixed-K080-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,81,35,0.714464,0.568999
dumps/cuda-mst-naive-new-fixed-K080-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,81,4,0.855085,0.28983
dumps/cuda-mst-naive-new-fixed-K080-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,81,27,0.778499,0.442769
dumps/cuda-mst-naive-new-fixed-K080-E1/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,81,12,0.881037,0.237693
dumps/cuda-mst-naive-new-fixed-K080-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,215,67,0.806439,0.381792
dumps/cuda-mst-naive-new-fixed-K080-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,215,45,0.80322,0.386371
dumps/cuda-mst-naive-new-fixed-K080-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,215,22,0.823596,0.347634
dumps/cuda-mst-naive-new-fixed-K080-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,215,2,0.92739,0.145219
dumps/cuda-mst-naive-new-fixed-K080-E1/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,215,24,0.793181,0.400645
dumps/cuda-mst-naive-new-fixed-K080-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,69,7,0.919968,0.160064
dumps/cuda-mst-naive-new-fixed-K080-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,69,8,0.820591,0.358812
dumps/cuda-mst-naive-new-fixed-K080-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,69,4,0.91649,0.167013
dumps/cuda-mst-naive-new-fixed-K080-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,69,6,0.818615,0.362109
dumps/cuda-mst-naive-new-fixed-K080-E1/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,69,6,0.811614,0.376772
dumps/cuda-mst-naive-new-fixed-K080-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,123,20,0.934806,0.129837
dumps/cuda-mst-naive-new-fixed-K080-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,123,11,0.954515,0.0886264
dumps/cuda-mst-naive-new-fixed-K080-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,123,6,0.947759,0.104332
dumps/cuda-mst-naive-new-fixed-K080-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,123,16,0.940667,0.118587
dumps/cuda-mst-naive-new-fixed-K080-E1/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,123,18,0.922688,0.154623
dumps/cuda-mst-naive-new-fixed-K080-E1/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,181,9,0.851303,0.288444
