output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/rec-mst-new-S4/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,107,5,0.975505,0.0489893
dumps/rec-mst-new-S4/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,107,7,0.970745,0.05851
dumps/rec-mst-new-S4/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,107,8,0.933731,0.132033
dumps/rec-mst-new-S4/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,107,13,0.955726,0.0885486
dumps/rec-mst-new-S4/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,107,19,0.930894,0.135938
dumps/rec-mst-new-S4/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,96,11,0.906069,0.185038
dumps/rec-mst-new-S4/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,96,61,0.78607,0.414201
dumps/rec-mst-new-S4/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,96,4,0.923472,0.153056
dumps/rec-mst-new-S4/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,96,5,0.920175,0.159649
dumps/rec-mst-new-S4/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,96,21,0.850849,0.295141
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,103,18,0.875292,0.23768
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,103,5,0.907514,0.183043
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,103,13,0.868913,0.248107
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,103,16,0.857397,0.273949
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,103,30,0.827274,0.325024
dumps/rec-mst-new-S4/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,103,16,0.850616,0.279383
dumps/rec-mst-new-S4/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,95,7,0.916548,0.166903
dumps/rec-mst-new-S4/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,95,35,0.861652,0.271734
dumps/rec-mst-new-S4/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,95,4,0.94706,0.10588
dumps/rec-mst-new-S4/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,95,27,0.87333,0.251028
dumps/rec-mst-new-S4/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,95,12,0.91103,0.173891
dumps/rec-mst-new-S4/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,90,67,0.777689,0.438734
dumps/rec-mst-new-S4/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,90,45,0.776012,0.441338
dumps/rec-mst-new-S4/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,90,22,0.818531,0.360665
dumps/rec-mst-new-S4/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,90,2,0.910117,0.179766
dumps/rec-mst-new-S4/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,90,24,0.80903,0.380833
dumps/rec-mst-new-S4/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,101,7,0.940208,0.119585
dumps/rec-mst-new-S4/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,101,8,0.909197,0.181605
dumps/rec-mst-new-S4/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,101,4,0.942008,0.115984
dumps/rec-mst-new-S4/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,101,6,0.915707,0.168587
dumps/rec-mst-new-S4/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,101,6,0.91002,0.17996
dumps/rec-mst-new-S4/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,94,20,0.926743,0.143218
dumps/rec-mst-new-S4/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,94,11,0.952131,0.0957377
dumps/rec-mst-new-S4/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,94,6,0.952559,0.0938789
dumps/rec-mst-new-S4/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,94,16,0.937416,0.122985
dumps/rec-mst-new-S4/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,94,18,0.903738,0.188004
dumps/rec-mst-new-S4/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,95,9,0.917701,0.159921
dumps/rec-mst-new-S4/101027_OUT.png,dataset/BSDS500/ground_truth/101027_1.png,95,15,0.912475,0.172149
dumps/rec-mst-new-S4/101027_OUT.png,dataset/BSDS500/ground_truth/101027_2.png,95,12,0.893343,0.198172
dumps/rec-mst-new-S4/101027_OUT.png,dataset/BSDS500/ground_truth/101027_3.png,95,12,0.911309,0.177382
dumps/rec-mst-new-S4/101027_OUT.png,dataset/BSDS500/ground_truth/101027_4.png,95,8,0.912565,0.170025
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_0.png,110,9,0.942682,0.110245
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_1.png,110,23,0.933472,0.128937
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_2.png,110,12,0.940324,0.114727
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_3.png,110,51,0.832533,0.325788
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_4.png,110,18,0.920253,0.154481
dumps/rec-mst-new-S4/101084_OUT.png,dataset/BSDS500/ground_truth/101084_5.png,110,17,0.918504,0.157745
dumps/rec-mst-new-S4/101085_OUT.png,dataset/BSDS500/ground_truth/101085_0.png,120,26,0.854729,0.290296
dumps/rec-mst-new-S4/101085_OUT.png,dataset/BSDS500/ground_truth/101085_1.png,120,61,0.827203,0.333877
dumps/rec-mst-new-S4/101085_OUT.png,dataset/BSDS500/ground_truth/101085_2.png,120,41,0.841666,0.314506
dumps/rec-mst-new-S4/101085_OUT.png,dataset/BSDS500/ground_truth/101085_3.png,120,21,0.861639,0.276177
dumps/rec-mst-new-S4/101085_OUT.png,dataset/BSDS500/ground_truth/101085_4.png,120,42,0.843226,0.304804
dumps/rec-mst-new-S4/101087_OUT.png,dataset/BSDS500/ground_truth/101087_0.png,68,29,0.854502,0.28435
dumps/rec-mst-new-S4/101087_OUT.png,dataset/BSDS500/ground_truth/101087_1.png,68,43,0.832793,0.325503
dumps/rec-mst-new-S4/101087_OUT.png,dataset/BSDS500/ground_truth/101087_2.png,68,34,0.85287,0.291876
dumps/rec-mst-new-S4/101087_OUT.png,dataset/BSDS500/ground_truth/101087_3.png,68,57,0.814723,0.356675
dumps/rec-mst-new-S4/101087_OUT.png,dataset/BSDS500/ground_truth/101087_4.png,68,32,0.833414,0.329227
dumps/rec-mst-new-S4/102061_OUT.png,dataset/BSDS500/ground_truth/102061_0.png,97,8,0.933569,0.130984
dumps/rec-mst-new-S4/102061_OUT.png,dataset/BSDS500/ground_truth/102061_1.png,97,12,0.911451,0.171903
dumps/rec-mst-new-S4/102061_OUT.png,dataset/BSDS500/ground_truth/102061_2.png,97,7,0.939353,0.121113
dumps/rec-mst-new-S4/102061_OUT.png,dataset/BSDS500/ground_truth/102061_3.png,97,15,0.921399,0.15314
dumps/rec-mst-new-S4/102061_OUT.png,dataset/BSDS500/ground_truth/102061_4.png,97,19,0.916905,0.157246
dumps/rec-mst-new-S4/102062_OUT.png,dataset/BSDS500/ground_truth/102062_0.png,102,42,0.870933,0.237492
dumps/rec-mst-new-S4/102062_OUT.png,dataset/BSDS500/ground_truth/102062_1.png,102,37,0.883822,0.21051
dumps/rec-mst-new-S4/102062_OUT.png,dataset/BSDS500/ground_truth/102062_2.png,102,8,0.960674,0.0778363
dumps/rec-mst-new-S4/102062_OUT.png,dataset/BSDS500/ground_truth/102062_3.png,102,24,0.910441,0.166281
dumps/rec-mst-new-S4/102062_OUT.png,dataset/BSDS500/ground_truth/102062_4.png,102,57,0.852533,0.266067
dumps/rec-mst-new-S4/103006_OUT.png,dataset/BSDS500/ground_truth/103006_0.png,110,4,0.942066,0.115867
dumps/rec-mst-new-S4/103006_OUT.png,dataset/BSDS500/ground_truth/103006_1.png,110,3,0.943083,0.113833
dumps/rec-mst-new-S4/103006_OUT.png,dataset/BSDS500/ground_truth/103006_2.png,110,23,0.872708,0.248735
dumps/rec-mst-new-S4/103006_OUT.png,dataset/BSDS500/ground_truth/103006_3.png,110,7,0.910124,0.176663
dumps/rec-mst-new-S4/103006_OUT.png,dataset/BSDS500/ground_truth/103006_4.png,110,8,0.935272,0.129455
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_0.png,105,12,0.886471,0.226158
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_1.png,105,3,0.926788,0.146424
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_2.png,105,9,0.887689,0.222971
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_3.png,105,7,0.890668,0.217965
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_4.png,105,9,0.930396,0.139209
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_5.png,105,18,0.875202,0.2479
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_6.png,105,8,0.927164,0.145673
dumps/rec-mst-new-S4/103029_OUT.png,dataset/BSDS500/ground_truth/103029_7.png,105,10,0.906102,0.177758
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_0.png,97,6,0.919495,0.160226
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_1.png,97,11,0.915396,0.167713
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_2.png,97,10,0.896717,0.205161
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_3.png,97,10,0.906846,0.183891
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_4.png,97,13,0.897837,0.204325
dumps/rec-mst-new-S4/103041_OUT.png,dataset/BSDS500/ground_truth/103041_5.png,97,27,0.858388,0.281553
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_0.png,102,4,0.913977,0.172046
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_1.png,102,17,0.852158,0.292621
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_2.png,102,19,0.831458,0.330587
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_3.png,102,13,0.845338,0.306909
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_4.png,102,10,0.901626,0.196747
dumps/rec-mst-new-S4/103070_OUT.png,dataset/BSDS500/ground_truth/103070_5.png,102,42,0.814056,0.36606
dumps/rec-mst-new-S4/103078_OUT.png,dataset/BSDS500/ground_truth/103078_0.png,105,19,0.915765,0.16847
dumps/rec-mst-new-S4/103078_OUT.png,dataset/BSDS500/ground_truth/103078_1.png,105,15,0.926995,0.146009
dumps/rec-mst-new-S4/103078_OUT.png,dataset/BSDS500/ground_truth/103078_2.png,105,12,0.927364,0.145271
dumps/rec-mst-new-S4/103078_OUT.png,dataset/BSDS500/ground_truth/103078_3.png,105,13,0.89353,0.212939
dumps/rec-mst-new-S4/103078_OUT.png,dataset/BSDS500/ground_truth/103078_4.png,105,9,0.942947,0.113555
dumps/rec-mst-new-S4/104010_OUT.png,dataset/BSDS500/ground_truth/104010_0.png,91,13,0.883077,0.232829
dumps/rec-mst-new-S4/104010_OUT.png,dataset/BSDS500/ground_truth/104010_1.png,91,4,0.899839,0.200323
dumps/rec-mst-new-S4/104010_OUT.png,dataset/BSDS500/ground_truth/104010_2.png,91,44,0.876497,0.243399
dumps/rec-mst-new-S4/104010_OUT.png,dataset/BSDS500/ground_truth/104010_3.png,91,12,0.908071,0.183859
dumps/rec-mst-new-S4/104010_OUT.png,dataset/BSDS500/ground_truth/104010_4.png,91,29,0.818712,0.346047
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_0.png,110,34,0.853492,0.288301
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_1.png,110,34,0.843932,0.310231
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_2.png,110,18,0.912889,0.164358
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_3.png,110,53,0.903628,0.192395
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_4.png,110,34,0.877987,0.239467
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_5.png,110,69,0.839794,0.3063
dumps/rec-mst-new-S4/104022_OUT.png,dataset/BSDS500/ground_truth/104022_6.png,110,21,0.913213,0.172266
