output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/rec-mst-new-S5/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,22,5,0.963226,0.0735487
dumps/rec-mst-new-S5/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,22,7,0.950654,0.0986911
dumps/rec-mst-new-S5/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,22,8,0.88173,0.23654
dumps/rec-mst-new-S5/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,22,13,0.915428,0.169144
dumps/rec-mst-new-S5/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,22,19,0.880098,0.229254
dumps/rec-mst-new-S5/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,25,11,0.798311,0.355257
dumps/rec-mst-new-S5/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,25,61,0.630942,0.665132
dumps/rec-mst-new-S5/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,25,4,0.83289,0.29698
dumps/rec-mst-new-S5/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,25,5,0.831342,0.293211
dumps/rec-mst-new-S5/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,25,21,0.714082,0.524809
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,21,18,0.628267,0.649685
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,21,5,0.762022,0.456908
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,21,13,0.640145,0.641233
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,21,16,0.623066,0.667917
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,21,30,0.605624,0.676395
dumps/rec-mst-new-S5/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,21,16,0.615948,0.677133
dumps/rec-mst-new-S5/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,22,7,0.870629,0.258742
dumps/rec-mst-new-S5/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,22,35,0.797734,0.39764
dumps/rec-mst-new-S5/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,22,4,0.899554,0.200892
dumps/rec-mst-new-S5/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,22,27,0.834282,0.331436
dumps/rec-mst-new-S5/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,22,12,0.859858,0.280283
dumps/rec-mst-new-S5/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,20,67,0.664665,0.643772
dumps/rec-mst-new-S5/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,20,45,0.654925,0.662891
dumps/rec-mst-new-S5/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,20,22,0.697502,0.581259
dumps/rec-mst-new-S5/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,20,2,0.84719,0.30562
dumps/rec-mst-new-S5/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,20,24,0.662787,0.647386
dumps/rec-mst-new-S5/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,22,7,0.915292,0.169416
dumps/rec-mst-new-S5/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,22,8,0.852618,0.294765
dumps/rec-mst-new-S5/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,22,4,0.913602,0.172797
dumps/rec-mst-new-S5/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,22,6,0.848745,0.302511
dumps/rec-mst-new-S5/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,22,6,0.849664,0.300672
dumps/rec-mst-new-S5/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,25,20,0.89149,0.217019
dumps/rec-mst-new-S5/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,25,11,0.903466,0.193069
dumps/rec-mst-new-S5/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,25,6,0.918219,0.163561
dumps/rec-mst-new-S5/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,25,16,0.903582,0.192836
dumps/rec-mst-new-S5/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,25,18,0.85857,0.26437
dumps/rec-mst-new-S5/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,16,9,0.775299,0.449401
dumps/rec-mst-new-S5/101027_OUT.png,dataset/BSDS500/ground_truth/101027_1.png,16,15,0.780358,0.439285
dumps/rec-mst-new-S5/101027_OUT.png,dataset/BSDS500/ground_truth/101027_2.png,16,12,0.752119,0.495761
dumps/rec-mst-new-S5/101027_OUT.png,dataset/BSDS500/ground_truth/101027_3.png,16,12,0.768026,0.463948
dumps/rec-mst-new-S5/101027_OUT.png,dataset/BSDS500/ground_truth/101027_4.png,16,8,0.784257,0.431487
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_0.png,26,9,0.854224,0.291553
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_1.png,26,23,0.844302,0.311397
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_2.png,26,12,0.854638,0.290724
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_3.png,26,51,0.699678,0.527892
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_4.png,26,18,0.842041,0.315918
dumps/rec-mst-new-S5/101084_OUT.png,dataset/BSDS500/ground_truth/101084_5.png,26,17,0.832041,0.328521
dumps/rec-mst-new-S5/101085_OUT.png,dataset/BSDS500/ground_truth/101085_0.png,23,26,0.662858,0.645482
dumps/rec-mst-new-S5/101085_OUT.png,dataset/BSDS500/ground_truth/101085_1.png,23,61,0.648901,0.649031
dumps/rec-mst-new-S5/101085_OUT.png,dataset/BSDS500/ground_truth/101085_2.png,23,41,0.660585,0.637645
dumps/rec-mst-new-S5/101085_OUT.png,dataset/BSDS500/ground_truth/101085_3.png,23,21,0.688104,0.590741
dumps/rec-mst-new-S5/101085_OUT.png,dataset/BSDS500/ground_truth/101085_4.png,23,42,0.661505,0.625482
dumps/rec-mst-new-S5/101087_OUT.png,dataset/BSDS500/ground_truth/101087_0.png,15,29,0.791834,0.396915
dumps/rec-mst-new-S5/101087_OUT.png,dataset/BSDS500/ground_truth/101087_1.png,15,43,0.74756,0.452478
dumps/rec-mst-new-S5/101087_OUT.png,dataset/BSDS500/ground_truth/101087_2.png,15,34,0.770215,0.422614
dumps/rec-mst-new-S5/101087_OUT.png,dataset/BSDS500/ground_truth/101087_3.png,15,57,0.70846,0.502834
dumps/rec-mst-new-S5/101087_OUT.png,dataset/BSDS500/ground_truth/101087_4.png,15,32,0.740416,0.479395
