gaussian, graph, segmentation, output
303, 336, 674, 70
315, 328, 657, 55
306, 318, 668, 52
326, 325, 669, 52
312, 322, 651, 54
304, 330, 693, 55
303, 314, 662, 53
328, 315, 676, 54
306, 322, 650, 53
303, 319, 655, 52
306, 316, 658, 52
315, 321, 675, 52
305, 352, 652, 54
304, 315, 658, 52
312, 319, 678, 54
304, 334, 655, 55
303, 343, 659, 54
307, 315, 662, 54
309, 319, 682, 53
327, 331, 665, 55
