gaussian, graph, segmentation, output
581, 1773, 3249, 241
564, 1789, 3287, 246
581, 1760, 3284, 240
561, 1785, 3266, 246
568, 1757, 3243, 247
573, 1767, 3245, 239
593, 1774, 3253, 239
560, 1787, 3261, 237
572, 1768, 3247, 245
562, 1768, 3240, 241
566, 1765, 3240, 248
572, 1754, 3239, 253
592, 1757, 3243, 240
566, 1760, 3271, 239
557, 1791, 3247, 242
560, 1771, 3250, 240
568, 1762, 3245, 250
577, 1777, 3257, 237
588, 1766, 3252, 240
580, 1776, 3251, 241
