gaussian, graph, segmentation, output
881, 3258, 7642, 1338
907, 3242, 7624, 1330
871, 3237, 7564, 1341
847, 3305, 7605, 1325
894, 3296, 7615, 1334
893, 3311, 7611, 1357
895, 3324, 7619, 1354
895, 3305, 7613, 1346
911, 3307, 7590, 1367
904, 3313, 7647, 1326
926, 3305, 7607, 1339
922, 3303, 7584, 1323
921, 3318, 7607, 1328
912, 3303, 7609, 1325
893, 3304, 7618, 1329
898, 3310, 7612, 1343
896, 3323, 7623, 1338
903, 3311, 7612, 1334
896, 3302, 7614, 1338
897, 3302, 7646, 1338
