gaussian, graph, segmentation, output
327, 607, 960, 59
345, 611, 972, 59
327, 607, 973, 59
360, 605, 956, 60
322, 643, 975, 60
324, 614, 949, 62
322, 646, 960, 59
334, 602, 964, 64
322, 615, 957, 59
351, 630, 981, 62
323, 602, 964, 61
355, 609, 961, 58
324, 619, 958, 60
322, 625, 958, 61
327, 630, 946, 60
321, 619, 980, 62
332, 614, 955, 61
353, 615, 971, 59
333, 607, 961, 60
341, 606, 950, 59
