gaussian, graph, segmentation, output
0, 10975, 7192, 46876
0, 10562, 8585, 45794
0, 10543, 6840, 45728
0, 10532, 6778, 45875
0, 10613, 6849, 45815
0, 10596, 6829, 46143
0, 10545, 6942, 45831
0, 10536, 6861, 45879
0, 10551, 6909, 45873
0, 10737, 6906, 45848
0, 10503, 6881, 45831
0, 10562, 6843, 45953
0, 10581, 6936, 45831
0, 10602, 6843, 45868
0, 10567, 6869, 46018
0, 10539, 6850, 45839
0, 10585, 6852, 45959
0, 10542, 6917, 45872
0, 10581, 6850, 45817
0, 10550, 7004, 45925
