output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/cpu-baseline-K040/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,774,5,0.991632,0.0167356
dumps/cpu-baseline-K040/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,774,7,0.99079,0.0183289
dumps/cpu-baseline-K040/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,774,8,0.979722,0.0405503
dumps/cpu-baseline-K040/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,774,13,0.986263,0.0273638
dumps/cpu-baseline-K040/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,774,19,0.978077,0.0437238
dumps/cpu-baseline-K040/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,1465,11,0.979987,0.0400256
dumps/cpu-baseline-K040/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,1465,61,0.929146,0.141359
dumps/cpu-baseline-K040/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,1465,4,0.989521,0.0209584
dumps/cpu-baseline-K040/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,1465,5,0.98818,0.0236397
dumps/cpu-baseline-K040/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,1465,21,0.959074,0.081787
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,985,18,0.962099,0.075699
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,985,5,0.97693,0.0460101
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,985,13,0.953498,0.0929981
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,985,16,0.960959,0.0780306
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,985,30,0.937617,0.124112
dumps/cpu-baseline-K040/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,985,16,0.963316,0.0732314
dumps/cpu-baseline-K040/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,444,7,0.968854,0.0618131
dumps/cpu-baseline-K040/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,444,35,0.92491,0.150167
dumps/cpu-baseline-K040/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,444,4,0.971704,0.0565929
dumps/cpu-baseline-K040/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,444,27,0.936911,0.126113
dumps/cpu-baseline-K040/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,444,12,0.970628,0.0587431
dumps/cpu-baseline-K040/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,1643,67,0.944541,0.110867
dumps/cpu-baseline-K040/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,1643,45,0.942941,0.113976
dumps/cpu-baseline-K040/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,1643,22,0.956296,0.0872663
dumps/cpu-baseline-K040/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,1643,2,0.98647,0.0270594
dumps/cpu-baseline-K040/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,1643,24,0.944489,0.11066
dumps/cpu-baseline-K040/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,501,7,0.976218,0.0475645
dumps/cpu-baseline-K040/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,501,8,0.957708,0.0843777
dumps/cpu-baseline-K040/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,501,4,0.973381,0.0509971
dumps/cpu-baseline-K040/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,501,6,0.955143,0.0874476
dumps/cpu-baseline-K040/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,501,6,0.954424,0.0897274
dumps/cpu-baseline-K040/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,760,20,0.979586,0.040194
dumps/cpu-baseline-K040/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,760,11,0.989754,0.0203107
dumps/cpu-baseline-K040/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,760,6,0.990402,0.0191968
dumps/cpu-baseline-K040/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,760,16,0.985784,0.028141
dumps/cpu-baseline-K040/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,760,18,0.980266,0.0391254
dumps/cpu-baseline-K040/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,1111,9,0.977273,0.0453948
dumps/cpu-baseline-K040/101027_OUT.png,dataset/BSDS500/ground_truth/101027_1.png,1111,15,0.972293,0.0552393
dumps/cpu-baseline-K040/101027_OUT.png,dataset/BSDS500/ground_truth/101027_2.png,1111,12,0.956205,0.0868129
dumps/cpu-baseline-K040/101027_OUT.png,dataset/BSDS500/ground_truth/101027_3.png,1111,12,0.976153,0.0476616
dumps/cpu-baseline-K040/101027_OUT.png,dataset/BSDS500/ground_truth/101027_4.png,1111,8,0.97783,0.0443391
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_0.png,1403,9,0.988284,0.0234325
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_1.png,1403,23,0.983161,0.0336785
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_2.png,1403,12,0.986464,0.0270724
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_3.png,1403,51,0.956639,0.08623
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_4.png,1403,18,0.978854,0.0422277
dumps/cpu-baseline-K040/101084_OUT.png,dataset/BSDS500/ground_truth/101084_5.png,1403,17,0.976373,0.0468585
dumps/cpu-baseline-K040/101085_OUT.png,dataset/BSDS500/ground_truth/101085_0.png,1366,26,0.970939,0.0579919
dumps/cpu-baseline-K040/101085_OUT.png,dataset/BSDS500/ground_truth/101085_1.png,1366,61,0.961302,0.0764438
dumps/cpu-baseline-K040/101085_OUT.png,dataset/BSDS500/ground_truth/101085_2.png,1366,41,0.959171,0.0812819
dumps/cpu-baseline-K040/101085_OUT.png,dataset/BSDS500/ground_truth/101085_3.png,1366,21,0.975887,0.0482251
dumps/cpu-baseline-K040/101085_OUT.png,dataset/BSDS500/ground_truth/101085_4.png,1366,42,0.969987,0.0597082
dumps/cpu-baseline-K040/101087_OUT.png,dataset/BSDS500/ground_truth/101087_0.png,724,29,0.970797,0.0574737
dumps/cpu-baseline-K040/101087_OUT.png,dataset/BSDS500/ground_truth/101087_1.png,724,43,0.962047,0.07555
dumps/cpu-baseline-K040/101087_OUT.png,dataset/BSDS500/ground_truth/101087_2.png,724,34,0.971593,0.0565476
dumps/cpu-baseline-K040/101087_OUT.png,dataset/BSDS500/ground_truth/101087_3.png,724,57,0.952604,0.0935292
dumps/cpu-baseline-K040/101087_OUT.png,dataset/BSDS500/ground_truth/101087_4.png,724,32,0.955583,0.0885033
dumps/cpu-baseline-K040/102061_OUT.png,dataset/BSDS500/ground_truth/102061_0.png,856,8,0.988724,0.0225517
dumps/cpu-baseline-K040/102061_OUT.png,dataset/BSDS500/ground_truth/102061_1.png,856,12,0.974346,0.051308
dumps/cpu-baseline-K040/102061_OUT.png,dataset/BSDS500/ground_truth/102061_2.png,856,7,0.990894,0.0179662
dumps/cpu-baseline-K040/102061_OUT.png,dataset/BSDS500/ground_truth/102061_3.png,856,15,0.985725,0.028549
dumps/cpu-baseline-K040/102061_OUT.png,dataset/BSDS500/ground_truth/102061_4.png,856,19,0.982941,0.0338858
dumps/cpu-baseline-K040/102062_OUT.png,dataset/BSDS500/ground_truth/102062_0.png,1489,42,0.957202,0.0840668
dumps/cpu-baseline-K040/102062_OUT.png,dataset/BSDS500/ground_truth/102062_1.png,1489,37,0.963893,0.0715604
dumps/cpu-baseline-K040/102062_OUT.png,dataset/BSDS500/ground_truth/102062_2.png,1489,8,0.987804,0.0241255
dumps/cpu-baseline-K040/102062_OUT.png,dataset/BSDS500/ground_truth/102062_3.png,1489,24,0.972209,0.0552069
dumps/cpu-baseline-K040/102062_OUT.png,dataset/BSDS500/ground_truth/102062_4.png,1489,57,0.957824,0.0830759
dumps/cpu-baseline-K040/103006_OUT.png,dataset/BSDS500/ground_truth/103006_0.png,1377,4,0.974819,0.0503624
dumps/cpu-baseline-K040/103006_OUT.png,dataset/BSDS500/ground_truth/103006_1.png,1377,3,0.971373,0.0572535
dumps/cpu-baseline-K040/103006_OUT.png,dataset/BSDS500/ground_truth/103006_2.png,1377,23,0.931846,0.135886
dumps/cpu-baseline-K040/103006_OUT.png,dataset/BSDS500/ground_truth/103006_3.png,1377,7,0.965965,0.0678946
dumps/cpu-baseline-K040/103006_OUT.png,dataset/BSDS500/ground_truth/103006_4.png,1377,8,0.96945,0.0610747
dumps/cpu-baseline-K040/103029_OUT.png,dataset/BSDS500/ground_truth/103029_0.png,561,12,0.96013,0.0797016
