output,ground_truth,out_N,gt_N,asa_score,ue_score
dumps/gpu-baseline-S6/100007_OUT.png,dataset/BSDS500/ground_truth/100007_0.png,5,5,0.947209,0.105582
dumps/gpu-baseline-S6/100007_OUT.png,dataset/BSDS500/ground_truth/100007_1.png,5,7,0.936231,0.127538
dumps/gpu-baseline-S6/100007_OUT.png,dataset/BSDS500/ground_truth/100007_2.png,5,8,0.802307,0.395386
dumps/gpu-baseline-S6/100007_OUT.png,dataset/BSDS500/ground_truth/100007_3.png,5,13,0.898945,0.20211
dumps/gpu-baseline-S6/100007_OUT.png,dataset/BSDS500/ground_truth/100007_4.png,5,19,0.817786,0.325497
dumps/gpu-baseline-S6/100039_OUT.png,dataset/BSDS500/ground_truth/100039_0.png,6,11,0.734218,0.523423
dumps/gpu-baseline-S6/100039_OUT.png,dataset/BSDS500/ground_truth/100039_1.png,6,61,0.505366,0.817184
dumps/gpu-baseline-S6/100039_OUT.png,dataset/BSDS500/ground_truth/100039_2.png,6,4,0.771517,0.446921
dumps/gpu-baseline-S6/100039_OUT.png,dataset/BSDS500/ground_truth/100039_3.png,6,5,0.773046,0.447076
dumps/gpu-baseline-S6/100039_OUT.png,dataset/BSDS500/ground_truth/100039_4.png,6,21,0.577056,0.740513
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_0.png,6,18,0.443229,0.832935
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_1.png,6,5,0.684102,0.613215
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_2.png,6,13,0.459932,0.823842
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_3.png,6,16,0.46115,0.827767
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_4.png,6,30,0.420256,0.840357
dumps/gpu-baseline-S6/100075_OUT.png,dataset/BSDS500/ground_truth/100075_5.png,6,16,0.466389,0.833945
dumps/gpu-baseline-S6/100080_OUT.png,dataset/BSDS500/ground_truth/100080_0.png,2,7,0.611622,0.776757
dumps/gpu-baseline-S6/100080_OUT.png,dataset/BSDS500/ground_truth/100080_1.png,2,35,0.422005,0.983523
dumps/gpu-baseline-S6/100080_OUT.png,dataset/BSDS500/ground_truth/100080_2.png,2,4,0.656472,0.641621
dumps/gpu-baseline-S6/100080_OUT.png,dataset/BSDS500/ground_truth/100080_3.png,2,27,0.429188,0.993342
dumps/gpu-baseline-S6/100080_OUT.png,dataset/BSDS500/ground_truth/100080_4.png,2,12,0.602159,0.795681
dumps/gpu-baseline-S6/100098_OUT.png,dataset/BSDS500/ground_truth/100098_0.png,5,67,0.518798,0.894703
dumps/gpu-baseline-S6/100098_OUT.png,dataset/BSDS500/ground_truth/100098_1.png,5,45,0.504777,0.885933
dumps/gpu-baseline-S6/100098_OUT.png,dataset/BSDS500/ground_truth/100098_2.png,5,22,0.556635,0.841031
dumps/gpu-baseline-S6/100098_OUT.png,dataset/BSDS500/ground_truth/100098_3.png,5,2,0.777022,0.445956
dumps/gpu-baseline-S6/100098_OUT.png,dataset/BSDS500/ground_truth/100098_4.png,5,24,0.520793,0.908407
dumps/gpu-baseline-S6/100099_OUT.png,dataset/BSDS500/ground_truth/100099_0.png,4,7,0.815085,0.369829
dumps/gpu-baseline-S6/100099_OUT.png,dataset/BSDS500/ground_truth/100099_1.png,4,8,0.717146,0.565709
dumps/gpu-baseline-S6/100099_OUT.png,dataset/BSDS500/ground_truth/100099_2.png,4,4,0.822262,0.355477
dumps/gpu-baseline-S6/100099_OUT.png,dataset/BSDS500/ground_truth/100099_3.png,4,6,0.722618,0.554763
dumps/gpu-baseline-S6/100099_OUT.png,dataset/BSDS500/ground_truth/100099_4.png,4,6,0.710753,0.578494
dumps/gpu-baseline-S6/10081_OUT.png,dataset/BSDS500/ground_truth/10081_0.png,8,20,0.804205,0.391591
dumps/gpu-baseline-S6/10081_OUT.png,dataset/BSDS500/ground_truth/10081_1.png,8,11,0.864081,0.271838
dumps/gpu-baseline-S6/10081_OUT.png,dataset/BSDS500/ground_truth/10081_2.png,8,6,0.824839,0.350322
dumps/gpu-baseline-S6/10081_OUT.png,dataset/BSDS500/ground_truth/10081_3.png,8,16,0.812326,0.375347
dumps/gpu-baseline-S6/10081_OUT.png,dataset/BSDS500/ground_truth/10081_4.png,8,18,0.801711,0.396578
dumps/gpu-baseline-S6/101027_OUT.png,dataset/BSDS500/ground_truth/101027_0.png,4,9,0.648746,0.702508
dumps/gpu-baseline-S6/101027_OUT.png,dataset/BSDS500/ground_truth/101027_1.png,4,15,0.663415,0.673169
dumps/gpu-baseline-S6/101027_OUT.png,dataset/BSDS500/ground_truth/101027_2.png,4,12,0.631615,0.73677
dumps/gpu-baseline-S6/101027_OUT.png,dataset/BSDS500/ground_truth/101027_3.png,4,12,0.652483,0.695034
dumps/gpu-baseline-S6/101027_OUT.png,dataset/BSDS500/ground_truth/101027_4.png,4,8,0.663979,0.672042
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_0.png,9,9,0.730598,0.52725
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_1.png,9,23,0.728894,0.529854
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_2.png,9,12,0.725416,0.53681
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_3.png,9,51,0.588338,0.696971
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_4.png,9,18,0.707709,0.573351
dumps/gpu-baseline-S6/101084_OUT.png,dataset/BSDS500/ground_truth/101084_5.png,9,17,0.696025,0.594426
dumps/gpu-baseline-S6/101085_OUT.png,dataset/BSDS500/ground_truth/101085_0.png,8,26,0.596389,0.799561
dumps/gpu-baseline-S6/101085_OUT.png,dataset/BSDS500/ground_truth/101085_1.png,8,61,0.599096,0.796905
dumps/gpu-baseline-S6/101085_OUT.png,dataset/BSDS500/ground_truth/101085_2.png,8,41,0.611337,0.777191
dumps/gpu-baseline-S6/101085_OUT.png,dataset/BSDS500/ground_truth/101085_3.png,8,21,0.607742,0.777229
dumps/gpu-baseline-S6/101085_OUT.png,dataset/BSDS500/ground_truth/101085_4.png,8,42,0.603254,0.787618
dumps/gpu-baseline-S6/101087_OUT.png,dataset/BSDS500/ground_truth/101087_0.png,6,29,0.657042,0.599355
dumps/gpu-baseline-S6/101087_OUT.png,dataset/BSDS500/ground_truth/101087_1.png,6,43,0.588636,0.73517
dumps/gpu-baseline-S6/101087_OUT.png,dataset/BSDS500/ground_truth/101087_2.png,6,34,0.623869,0.717877
dumps/gpu-baseline-S6/101087_OUT.png,dataset/BSDS500/ground_truth/101087_3.png,6,57,0.554044,0.756031
dumps/gpu-baseline-S6/101087_OUT.png,dataset/BSDS500/ground_truth/101087_4.png,6,32,0.632081,0.686939
dumps/gpu-baseline-S6/102061_OUT.png,dataset/BSDS500/ground_truth/102061_0.png,4,8,0.866095,0.267809
dumps/gpu-baseline-S6/102061_OUT.png,dataset/BSDS500/ground_truth/102061_1.png,4,12,0.748512,0.502976
dumps/gpu-baseline-S6/102061_OUT.png,dataset/BSDS500/ground_truth/102061_2.png,4,7,0.878142,0.243716
dumps/gpu-baseline-S6/102061_OUT.png,dataset/BSDS500/ground_truth/102061_3.png,4,15,0.844263,0.311475
dumps/gpu-baseline-S6/102061_OUT.png,dataset/BSDS500/ground_truth/102061_4.png,4,19,0.834243,0.331513
dumps/gpu-baseline-S6/102062_OUT.png,dataset/BSDS500/ground_truth/102062_0.png,5,42,0.671265,0.65747
dumps/gpu-baseline-S6/102062_OUT.png,dataset/BSDS500/ground_truth/102062_1.png,5,37,0.7405,0.518999
dumps/gpu-baseline-S6/102062_OUT.png,dataset/BSDS500/ground_truth/102062_2.png,5,8,0.868731,0.262537
dumps/gpu-baseline-S6/102062_OUT.png,dataset/BSDS500/ground_truth/102062_3.png,5,24,0.736336,0.527328
dumps/gpu-baseline-S6/102062_OUT.png,dataset/BSDS500/ground_truth/102062_4.png,5,57,0.731271,0.537458
dumps/gpu-baseline-S6/103006_OUT.png,dataset/BSDS500/ground_truth/103006_0.png,2,4,0.665928,0.668143
dumps/gpu-baseline-S6/103006_OUT.png,dataset/BSDS500/ground_truth/103006_1.png,2,3,0.689613,0.620773
dumps/gpu-baseline-S6/103006_OUT.png,dataset/BSDS500/ground_truth/103006_2.png,2,23,0.663266,0.582399
dumps/gpu-baseline-S6/103006_OUT.png,dataset/BSDS500/ground_truth/103006_3.png,2,7,0.374305,1.0
dumps/gpu-baseline-S6/103006_OUT.png,dataset/BSDS500/ground_truth/103006_4.png,2,8,0.493585,0.840202
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_0.png,2,12,0.491894,0.912805
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_1.png,2,3,0.831491,0.337019
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_2.png,2,9,0.482523,0.91239
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_3.png,2,7,0.484161,0.913971
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_4.png,2,9,0.834949,0.330101
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_5.png,2,18,0.446318,0.986975
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_6.png,2,8,0.832177,0.335645
dumps/gpu-baseline-S6/103029_OUT.png,dataset/BSDS500/ground_truth/103029_7.png,2,10,0.796672,0.406655
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_0.png,4,6,0.786225,0.427549
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_1.png,4,11,0.784768,0.430464
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_2.png,4,10,0.662586,0.672897
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_3.png,4,10,0.7887,0.422601
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_4.png,4,13,0.764321,0.471357
dumps/gpu-baseline-S6/103041_OUT.png,dataset/BSDS500/ground_truth/103041_5.png,4,27,0.635644,0.728713
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_0.png,6,4,0.740235,0.51953
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_1.png,6,17,0.518235,0.79107
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_2.png,6,19,0.510301,0.805668
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_3.png,6,13,0.56624,0.793615
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_4.png,6,10,0.68188,0.614873
dumps/gpu-baseline-S6/103070_OUT.png,dataset/BSDS500/ground_truth/103070_5.png,6,42,0.457912,0.837164
dumps/gpu-baseline-S6/103078_OUT.png,dataset/BSDS500/ground_truth/103078_0.png,6,19,0.743655,0.504135
dumps/gpu-baseline-S6/103078_OUT.png,dataset/BSDS500/ground_truth/103078_1.png,6,15,0.811886,0.366973
dumps/gpu-baseline-S6/103078_OUT.png,dataset/BSDS500/ground_truth/103078_2.png,6,12,0.81539,0.363061
dumps/gpu-baseline-S6/103078_OUT.png,dataset/BSDS500/ground_truth/103078_3.png,6,13,0.717664,0.531771
dumps/gpu-baseline-S6/103078_OUT.png,dataset/BSDS500/ground_truth/103078_4.png,6,9,0.880299,0.224085
dumps/gpu-baseline-S6/104010_OUT.png,dataset/BSDS500/ground_truth/104010_0.png,6,13,0.688299,0.513643
dumps/gpu-baseline-S6/104010_OUT.png,dataset/BSDS500/ground_truth/104010_1.png,6,4,0.787022,0.425956
dumps/gpu-baseline-S6/104010_OUT.png,dataset/BSDS500/ground_truth/104010_2.png,6,44,0.719432,0.533915
dumps/gpu-baseline-S6/104010_OUT.png,dataset/BSDS500/ground_truth/104010_3.png,6,12,0.776381,0.447238
dumps/gpu-baseline-S6/104010_OUT.png,dataset/BSDS500/ground_truth/104010_4.png,6,29,0.684568,0.630864
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_0.png,4,34,0.528721,0.720105
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_1.png,4,34,0.550845,0.751634
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_2.png,4,18,0.761582,0.462231
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_3.png,4,53,0.664601,0.665611
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_4.png,4,34,0.659717,0.67188
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_5.png,4,69,0.601674,0.734056
dumps/gpu-baseline-S6/104022_OUT.png,dataset/BSDS500/ground_truth/104022_6.png,4,21,0.721219,0.544239
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_0.png,6,19,0.818861,0.362277
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_1.png,6,18,0.759697,0.480606
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_2.png,6,11,0.822896,0.354208
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_3.png,6,22,0.760481,0.479038
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_4.png,6,10,0.796808,0.404628
dumps/gpu-baseline-S6/104055_OUT.png,dataset/BSDS500/ground_truth/104055_5.png,6,14,0.82322,0.35356
dumps/gpu-baseline-S6/105019_OUT.png,dataset/BSDS500/ground_truth/105019_0.png,5,11,0.923226,0.153548
dumps/gpu-baseline-S6/105019_OUT.png,dataset/BSDS500/ground_truth/105019_1.png,5,7,0.92717,0.14566
