gaussian, graph, segmentation, output
466, 3477, 10083, 3689
461, 3377, 10352, 3660
443, 3521, 10098, 3739
444, 3407, 10370, 3596
451, 3542, 10121, 3735
474, 3360, 10342, 3678
453, 3476, 10066, 3710
444, 3388, 10290, 3620
446, 3504, 10125, 3659
478, 3381, 10320, 3524
475, 3505, 10044, 3721
452, 3357, 10304, 3589
448, 3493, 10039, 3702
448, 3359, 10304, 3589
457, 3482, 9962, 3707
444, 3366, 10271, 3574
448, 3501, 10037, 3657
448, 3410, 10325, 3559
457, 3520, 10063, 3716
453, 3388, 10312, 3620
