gaussian, graph, segmentation, output
230, 2611, 7360, 2307
243, 2648, 7413, 2299
227, 2592, 7416, 2268
269, 2578, 7230, 2365
224, 2607, 7304, 2291
242, 2638, 7305, 2241
280, 2566, 7320, 2305
244, 2639, 7350, 2319
227, 2622, 7422, 2258
227, 2625, 7292, 2305
275, 2563, 7251, 2245
228, 2702, 7315, 2267
224, 2667, 7299, 2313
225, 2658, 7284, 2307
253, 2598, 7218, 2225
229, 2673, 7344, 2366
228, 2667, 7477, 2322
228, 2680, 7242, 2328
230, 2611, 7292, 2301
227, 2660, 7337, 2271
