gaussian, graph, segmentation, output
868, 5524, 14500, 5694
866, 5493, 13997, 5672
880, 5534, 14114, 5999
891, 5461, 14106, 5607
874, 5487, 14076, 5963
889, 5504, 14270, 5827
841, 5549, 14162, 5884
899, 5497, 14037, 5798
834, 5527, 14162, 5848
910, 5483, 14070, 5716
893, 5494, 14205, 5876
886, 5486, 14036, 5719
834, 5544, 14270, 5873
902, 5558, 14164, 5648
922, 5423, 14128, 6001
829, 5536, 14176, 5729
896, 5460, 14111, 5994
836, 5547, 14156, 5893
854, 5460, 14033, 5906
894, 5454, 14318, 5577
