gaussian, graph, segmentation, output
187, 1651, 6339, 1753
181, 1641, 6317, 1804
183, 1532, 6607, 1778
194, 1595, 6259, 1754
185, 1642, 6516, 1774
187, 1618, 6369, 1953
183, 1502, 6638, 1754
185, 1660, 6307, 1887
183, 1528, 6559, 1770
184, 1614, 6338, 1945
185, 1503, 6558, 1726
186, 1658, 6609, 1762
187, 1520, 6580, 1775
186, 1643, 6589, 1783
187, 1637, 6299, 1762
202, 1649, 6599, 1753
187, 1652, 6300, 1801
193, 1617, 6616, 1782
196, 1633, 6344, 1749
201, 1612, 6595, 1781
