gaussian, graph, segmentation, output
166, 1026, 6374, 1599
166, 974, 5767, 1563
211, 974, 6470, 1636
167, 1040, 5904, 1568
165, 1040, 6460, 1580
168, 999, 5775, 1574
218, 980, 6395, 1595
168, 1054, 5877, 1617
168, 1063, 6378, 1581
213, 996, 5930, 1571
230, 978, 6394, 1622
167, 1040, 5891, 1614
167, 1042, 6328, 1569
204, 1019, 5818, 1594
210, 1002, 6340, 1610
165, 987, 5806, 1590
167, 977, 6380, 1640
166, 1069, 5886, 1564
167, 1042, 6492, 1564
172, 1010, 5719, 1576
